,result,table,_start,_stop,_time,_value,_field,_measurement,deployment,namespace
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:03:00Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:03:10Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:03:20Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:03:30Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:03:40Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:03:50Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:04:00Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:04:10Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:04:20Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:04:30Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:04:40Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:04:50Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:05:00Z,1,desired_replicas,monitoring_cluster,test-flask-app,default
,last,0,2026-02-22T10:02:54Z,2026-02-22T11:12:55Z,2026-02-22T10:05:10Z,2,desired_replicas,monitoring_cluster,test-flask-app,default
