,result,table,_start,_stop,_time,_value,_field,_measurement,deployment,namespace
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:35:40Z,6.426747639973958,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:35:50Z,6.427001953125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:36:00Z,6.4277200137867645,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:36:10Z,6.42852783203125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:36:20Z,6.427764892578125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:36:30Z,6.427001953125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:36:40Z,6.42852783203125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:36:50Z,6.430412741268382,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:37:00Z,6.430138481987847,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:37:10Z,6.4300537109375,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:37:20Z,6.4300537109375,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:37:30Z,6.422127617730035,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:37:40Z,6.421481861787684,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:37:50Z,6.435902913411458,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:38:00Z,6.464385986328125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:38:10Z,19.94790469898897,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:38:20Z,28.02090115017361,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:38:30Z,43.48867079790901,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:38:40Z,48.954264322916664,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:38:50Z,59.405517578125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:39:00Z,65.27938842773438,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:39:10Z,77.02713012695312,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:39:20Z,79.96482849121094,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:39:30Z,82.90252685546875,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:39:40Z,82.93448554144965,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:39:50Z,82.94677734375,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:40:00Z,22.481761259191178,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:40:10Z,18.70269775390625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:40:20Z,28.476587931315105,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:40:30Z,30.431365966796875,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:40:40Z,53.8848876953125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:40:50Z,56.6336239085478,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:41:00Z,65.5670166015625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:41:10Z,78.009033203125,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:41:20Z,74.0950690375434,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:41:30Z,42.2515869140625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:41:40Z,71.81502448187933,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:41:50Z,76.68346828884549,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:42:00Z,51.12744499655331,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:42:10Z,32.962799072265625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:42:20Z,12.4072265625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:42:30Z,49.834535386827255,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:42:40Z,56.72513326009115,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:42:50Z,81.3412026798024,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:43:00Z,77.09638383653429,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:43:10Z,61.550750732421875,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:43:20Z,68.53406270345052,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:43:30Z,68.92883749569164,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:43:40Z,56.251343621148,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:43:50Z,79.17152404785158,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:44:00Z,79.20491386862362,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:44:10Z,79.6539306640625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:44:20Z,78.73075597426471,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:44:30Z,80.02964443630643,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:44:40Z,79.33979034423828,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:44:50Z,76.97281332576976,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:45:00Z,76.46810319688585,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:45:10Z,79.09304899327896,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:45:20Z,80.85365295410156,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:45:30Z,50.06638919605928,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:45:40Z,57.972255282931854,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:45:50Z,70.18302069769965,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:46:00Z,77.52953922047334,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:46:10Z,82.80477735731337,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:46:20Z,77.16175752527573,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:46:30Z,74.9957275390625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:46:40Z,74.32015313042535,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:46:50Z,82.88990693933823,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:47:00Z,59.922341739430145,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:47:10Z,80.10996500651042,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:47:20Z,83.27506171332465,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:47:30Z,83.05171542697482,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:47:40Z,70.56855201721191,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:47:50Z,78.00403171115451,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:48:00Z,82.43232727050781,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:48:10Z,80.81483629014757,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:48:20Z,72.44421566233916,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:48:30Z,70.81695556640625,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:48:40Z,79.19724358452692,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:48:50Z,80.80413818359375,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:49:00Z,69.23245747884116,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:49:10Z,83.26666439280791,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:49:20Z,83.24920654296875,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:49:30Z,82.21066194422104,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:49:40Z,83.23993259006076,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:49:50Z,73.56454288258271,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:50:00Z,80.45026143391927,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:50:10Z,82.47428046332465,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:50:20Z,53.98192461799173,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:50:30Z,81.2319098578559,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:50:40Z,83.55618645163143,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:50:50Z,83.17654079861111,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:51:00Z,83.16845164579503,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:51:10Z,86.77059597439236,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:51:20Z,88.80223592122395,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:51:30Z,87.43280747357537,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:51:40Z,83.11228434244792,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:51:50Z,86.4768892176011,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:52:00Z,75.37830776638455,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:52:10Z,83.05374145507812,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:52:20Z,77.85452100965712,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:52:30Z,82.56451924641925,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:52:40Z,76.13390754250919,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:52:50Z,80.53517659505208,memory,monitoring_cluster,hpa-flask-app,default
,mean,0,2026-02-23T12:35:38Z,2026-02-23T13:45:40Z,2026-02-23T12:53:00Z,83.17344665527344,memory,monitoring_cluster,hpa-flask-app,default
