timestamp,episode,step,obs_action,obs_cpu,obs_memory,obs_response_time,obs_cpu_delta,obs_memory_delta,obs_rt_delta,action,reward,next_obs_action,next_obs_cpu,next_obs_memory,next_obs_response_time,next_obs_cpu_delta,next_obs_memory_delta,next_obs_rt_delta,terminated,truncated,cpu,memory,response_time,replicas
2026-02-02T23:57:13.988237,1,1,0.08080808073282242,0.0026832721196115017,0.06430663913488388,0.0,0.0,0.0,0.0,77,0.2222222222222222,0.7777777910232544,0.002751396968960762,0.06468963623046875,0.0,6.812484934926033e-05,0.0003829970955848694,0.0,False,False,0.2751397007679024,6.468963623046875,0.0,15
2026-02-02T23:58:39.022844,1,2,0.7777777910232544,0.002751396968960762,0.06468963623046875,0.0,6.812484934926033e-05,0.0003829970955848694,0.0,65,0.3434343434343434,0.6565656661987305,0.002895148703828454,0.064727783203125,0.0,0.000143751734867692,3.814697265625e-05,0.0,False,False,0.2895148804376758,6.4727783203125,0.0,13
2026-02-03T00:00:04.216450,1,3,0.6565656661987305,0.002895148703828454,0.064727783203125,0.0,0.000143751734867692,3.814697265625e-05,0.0,43,0.5656565656565656,0.4343434274196625,0.02816876955330372,0.1234283447265625,0.21799999475479126,0.025273621082305908,0.0587005615234375,0.21799999475479126,False,False,2.816876892920833,12.34283447265625,21.800000000000004,9
2026-02-03T00:00:44.781252,1,4,0.4343434274196625,0.02816876955330372,0.1234283447265625,0.21799999475479126,0.025273621082305908,0.0587005615234375,0.21799999475479126,43,0.5656565656565656,0.4343434274196625,0.026169506832957268,0.12342224270105362,0.24707400798797607,-0.001999262720346451,-6.102025508880615e-06,0.029074013233184814,False,False,2.6169507180998446,12.34222412109375,24.707401027476752,9
2026-02-03T00:04:46.495308,1,5,0.4343434274196625,0.026169506832957268,0.12342224270105362,0.24707400798797607,-0.001999262720346451,-6.102025508880615e-06,0.029074013233184814,85,0.14141414141414144,0.8585858345031738,0.03580477461218834,0.2649993896484375,0.24317394196987152,0.009635267779231071,0.14157715439796448,-0.0039000660181045532,False,False,3.5804774745274806,26.49993896484375,24.31739432851982,17
2026-02-03T00:06:14.219947,1,6,0.8585858345031738,0.03580477461218834,0.2649993896484375,0.24317394196987152,0.009635267779231071,0.14157715439796448,-0.0039000660181045532,8,0.9191919191919192,0.08080808073282242,0.08970580250024796,0.7527908086776733,0.2467736154794693,0.053901027888059616,0.48779141902923584,0.0035996735095977783,False,False,8.970580491189182,75.27908325195312,24.677361600854624,2
2026-02-03T00:07:49.023155,1,7,0.08080808073282242,0.08970580250024796,0.7527908086776733,0.2467736154794693,0.053901027888059616,0.48779141902923584,0.0035996735095977783,69,0.303030303030303,0.6969696879386902,0.07347957789897919,0.6701774597167969,0.24816948175430298,-0.01622622460126877,-0.08261334896087646,0.0013958662748336792,False,False,7.347958128451379,67.01774597167974,24.81694750425547,14
2026-02-03T00:09:13.991244,1,8,0.6969696879386902,0.07347957789897919,0.6701774597167969,0.24816948175430298,-0.01622622460126877,-0.08261334896087646,0.0013958662748336792,20,0.797979797979798,0.20202019810676575,0.1370774507522583,0.8292838931083679,0.24356169998645782,0.06359787285327911,0.15910643339157104,-0.004607781767845154,False,False,13.70774581530474,82.92839050292969,24.35617059891107,4
2026-02-03T00:10:39.054765,1,9,0.20202019810676575,0.1370774507522583,0.8292838931083679,0.24356169998645782,0.06359787285327911,0.15910643339157104,-0.004607781767845154,9,0.9090909090909091,0.09090909361839294,0.15150479972362518,0.8032134771347046,0.24624958634376526,0.014427348971366882,-0.02607041597366333,0.002687886357307434,False,False,15.150480251626707,80.32135009765624,24.624958495572926,2
2026-02-03T00:11:53.900469,1,10,0.09090909361839294,0.15150479972362518,0.8032134771347046,0.24624958634376526,0.014427348971366882,-0.02607041597366333,0.002687886357307434,52,0.4747474747474747,0.5252525210380554,0.10253960639238358,0.251678466796875,0.2539367079734802,-0.04896519333124161,-0.5515350103378296,0.007687121629714966,False,False,10.253960922337699,25.16784667968748,25.39366994532607,10
2026-02-03T00:13:08.947634,1,11,0.5252525210380554,0.10253960639238358,0.251678466796875,0.2539367079734802,-0.04896519333124161,-0.5515350103378296,0.007687121629714966,97,0.02020202020202022,0.9797979593276978,0.060415178537368774,0.2682022154331207,0.25923117995262146,-0.0421244278550148,0.016523748636245728,0.005294471979141235,False,False,6.0415177918918666,26.820220947265618,25.923117920188858,19
2026-02-03T00:14:33.969228,1,12,0.9797979593276978,0.060415178537368774,0.2682022154331207,0.25923117995262146,-0.0421244278550148,0.016523748636245728,0.005294471979141235,73,0.26262626262626265,0.7373737096786499,0.10985466837882996,0.6204147338867188,0.2531377971172333,0.04943948984146118,0.352212518453598,-0.006093382835388184,False,False,10.985466573311866,62.04147338867186,25.313781022452343,15
2026-02-03T00:15:14.585298,1,13,0.7373737096786499,0.10985466837882996,0.6204147338867188,0.2531377971172333,0.04943948984146118,0.352212518453598,-0.006093382835388184,76,0.23232323232323238,0.7676767706871033,0.13618050515651703,0.8307403326034546,0.2469131052494049,0.026325836777687073,0.21032559871673584,-0.006224691867828369,False,False,13.618050245373311,83.07403564453125,24.691309875372696,15
2026-02-03T00:16:38.950867,1,14,0.7676767706871033,0.13618050515651703,0.8307403326034546,0.2469131052494049,0.026325836777687073,0.21032559871673584,-0.006224691867828369,71,0.2828282828282829,0.7171717286109924,0.11816463619470596,0.7946052551269531,0.2443535029888153,-0.018015868961811066,-0.036135077476501465,-0.0025596022605895996,False,False,11.816463292593577,79.46052551269533,24.435350523842487,14
2026-02-03T00:17:43.814346,1,15,0.7171717286109924,0.11816463619470596,0.7946052551269531,0.2443535029888153,-0.018015868961811066,-0.036135077476501465,-0.0025596022605895996,78,0.21212121212121215,0.7878788113594055,0.09854365885257721,0.829345703125,0.2554101347923279,-0.019620977342128754,0.034740447998046875,0.011056631803512573,False,False,9.85436617274036,82.9345703125,25.541012223110553,15
2026-02-03T00:19:08.990367,1,16,0.7878788113594055,0.09854365885257721,0.829345703125,0.2554101347923279,-0.019620977342128754,0.034740447998046875,0.011056631803512573,51,0.48484848484848486,0.5151515007019043,0.11794601380825043,0.8319228887557983,0.2510693073272705,0.019402354955673218,0.00257718563079834,-0.004340827465057373,False,False,11.794601134229643,83.19229125976562,25.106930040191955,10
2026-02-03T00:20:33.990451,1,17,0.5151515007019043,0.11794601380825043,0.8319228887557983,0.2510693073272705,0.019402354955673218,0.00257718563079834,-0.004340827465057373,12,0.8787878787878788,0.12121212482452393,0.37530168890953064,0.8322372436523438,0.37751761078834534,0.2573556900024414,0.00031435489654541016,0.12644830346107483,False,False,37.53016843566624,83.22372436523438,37.75176074308463,3
2026-02-03T00:21:59.020463,1,18,0.12121212482452393,0.37530168890953064,0.8322372436523438,0.37751761078834534,0.2573556900024414,0.00031435489654541016,0.12644830346107483,83,0.16161616161616166,0.8383838534355164,0.14175698161125183,0.5377197265625,0.26079627871513367,-0.2335447072982788,-0.29451751708984375,-0.11672133207321167,False,False,14.175698124724182,53.77197265625,26.079627220786016,16
2026-02-03T00:23:23.992101,1,19,0.8383838534355164,0.14175698161125183,0.5377197265625,0.26079627871513367,-0.2335447072982788,-0.29451751708984375,-0.11672133207321167,45,0.5454545454545454,0.4545454680919647,0.3149522840976715,0.8321059942245483,0.26875507831573486,0.17319530248641968,0.29438626766204834,0.007958799600601196,False,False,31.495229584084335,83.21060180664062,26.875506365950475,9
2026-02-03T00:24:28.853675,1,20,0.4545454680919647,0.3149522840976715,0.8321059942245483,0.26875507831573486,0.17319530248641968,0.29438626766204834,0.007958799600601196,50,0.4949494949494949,0.5050504803657532,0.2295003980398178,0.7787421941757202,0.25578781962394714,-0.0854518860578537,-0.053363800048828125,-0.01296725869178772,False,False,22.950039514043493,77.87422180175781,25.57878275629526,10
2026-02-03T00:25:53.942660,1,21,0.5050504803657532,0.2295003980398178,0.7787421941757202,0.25578781962394714,-0.0854518860578537,-0.053363800048828125,-0.01296725869178772,37,0.6262626262626263,0.3737373650074005,0.2756628692150116,0.8298881649971008,0.25353357195854187,0.04616247117519379,0.051145970821380615,-0.0022542476654052734,False,False,27.566286096479185,82.98881530761719,25.35335659893611,8
2026-02-03T00:27:18.988489,1,22,0.3737373650074005,0.2756628692150116,0.8298881649971008,0.25353357195854187,0.04616247117519379,0.051145970821380615,-0.0022542476654052734,18,0.7956337177449684,0.1818181872367859,0.573935866355896,0.8328956365585327,0.5082676410675049,0.2982729971408844,0.0030074715614318848,0.254734069108963,False,False,57.39358696207957,83.28956604003906,50.82676368268449,4
2026-02-03T00:28:38.948074,1,23,0.1818181872367859,0.573935866355896,0.8328956365585327,0.5082676410675049,0.2982729971408844,0.0030074715614318848,0.254734069108963,92,0.07070707070707072,0.9292929172515869,0.20657534897327423,0.5854293704032898,0.2621212303638458,-0.36736053228378296,-0.24746626615524292,-0.24614641070365906,False,False,20.657535011594693,58.54293823242189,26.212121950454886,18
2026-02-03T00:30:03.965173,1,24,0.9292929172515869,0.20657534897327423,0.5854293704032898,0.2621212303638458,-0.36736053228378296,-0.24746626615524292,-0.24614641070365906,78,0.21212121212121215,0.7878788113594055,0.28588682413101196,0.7825378179550171,0.30739450454711914,0.07931147515773773,0.1971084475517273,0.045273274183273315,False,False,28.588682935139826,78.25378417968749,30.739450073967394,15
2026-02-03T00:31:28.982258,1,25,0.7878788113594055,0.28588682413101196,0.7825378179550171,0.30739450454711914,0.07931147515773773,0.1971084475517273,0.045273274183273315,64,0.3535353535353535,0.6464646458625793,0.2746526896953583,0.829821765422821,0.3280941843986511,-0.011234134435653687,0.047283947467803955,0.020699679851531982,False,False,27.465269585405306,82.982177734375,32.80941784166305,13
2026-02-03T00:32:54.107456,1,26,0.6464646458625793,0.2746526896953583,0.829821765422821,0.3280941843986511,-0.011234134435653687,0.047283947467803955,0.020699679851531982,40,0.595959595959596,0.4040403962135315,0.45290714502334595,0.8306991457939148,0.42358237504959106,0.17825445532798767,0.00087738037109375,0.09548819065093994,False,False,45.29071431030174,83.06991577148438,42.35823603110218,8
2026-02-03T00:34:13.980746,1,27,0.4040403962135315,0.45290714502334595,0.8306991457939148,0.42358237504959106,0.17825445532798767,0.00087738037109375,0.09548819065093994,82,0.1717171717171717,0.8282828330993652,0.22267697751522064,0.7445716857910156,0.2596394419670105,-0.2302301675081253,-0.08612746000289917,-0.16394293308258057,False,False,22.267697688944548,74.45716857910156,25.963944937302745,16
2026-02-03T00:35:39.045226,1,28,0.8282828330993652,0.22267697751522064,0.7445716857910156,0.2596394419670105,-0.2302301675081253,-0.08612746000289917,-0.16394293308258057,54,0.4545454545454546,0.5454545617103577,0.2855904698371887,0.8292312622070312,0.26438868045806885,0.06291349232196808,0.08465957641601562,0.00474923849105835,False,False,28.559046234772968,82.92312622070312,26.43886676234771,11
2026-02-03T00:37:04.050567,1,29,0.5454545617103577,0.2855904698371887,0.8292312622070312,0.26438868045806885,0.06291349232196808,0.08465957641601562,0.00474923849105835,44,0.5555555555555556,0.4444444477558136,0.3547024726867676,0.830187976360321,0.4144464135169983,0.06911200284957886,0.0009567141532897949,0.15005773305892944,False,False,35.47024763978729,83.018798828125,41.44464075382805,9
2026-02-03T00:37:44.598428,1,30,0.4444444477558136,0.3547024726867676,0.830187976360321,0.4144464135169983,0.06911200284957886,0.0009567141532897949,0.15005773305892944,45,0.5454545454545454,0.4545454680919647,0.41346898674964905,0.8314422369003296,0.4122336506843567,0.05876651406288147,0.001254260540008545,-0.0022127628326416016,False,False,41.3468986569419,83.14422607421874,41.22336412141761,9
2026-02-03T00:39:08.996153,1,31,0.4545454680919647,0.41346898674964905,0.8314422369003296,0.4122336506843567,0.05876651406288147,0.001254260540008545,-0.0022127628326416016,22,-0.06567486960428637,0.2222222238779068,0.5898550152778625,0.5394805669784546,0.8525398969650269,0.1763860285282135,-0.291961669921875,0.44030624628067017,False,False,58.98550438677498,53.94805908203124,85.25398956834292,5
