timestamp,episode,step,obs_action,obs_cpu,obs_memory,obs_response_time,obs_cpu_delta,obs_memory_delta,obs_rt_delta,action,reward,next_obs_action,next_obs_cpu,next_obs_memory,next_obs_response_time,next_obs_cpu_delta,next_obs_memory_delta,next_obs_rt_delta,terminated,truncated,cpu,memory,response_time,replicas
2025-12-03T21:02:03.587934,1,1,0.08080808073282242,0.2,0.2,0.0,0.0,0.0,0.0,8,0.8383838383838383,0.08080808073282242,0.004793554515296734,0.12789154052734375,0.0,-0.19520644548470328,-0.07210845947265626,0.0,False,False,0.4793554515296734,12.789154052734375,0.0,4
2025-12-03T21:02:43.693328,1,2,0.08080808073282242,0.004793554515296734,0.12789154052734375,0.0,-0.19520644548470328,-0.07210845947265626,0.0,77,-0.5555555555555556,0.7777777910232544,0.064348208774486,0.12707061767578126,0.0,0.05955465425918926,-0.0008209228515624889,0.0,False,False,6.434820877448599,12.707061767578127,0.0,39
2025-12-03T21:03:59.355445,1,3,0.7777777910232544,0.064348208774486,0.12707061767578126,0.0,0.05955465425918926,-0.0008209228515624889,0.0,65,-0.31313131313131315,0.6565656661987305,0.004406547573675105,0.12723846435546876,0.0,-0.05994166120081089,0.0001678466796875,0.0,False,False,0.44065475736751053,12.723846435546877,0.0,33
2025-12-03T21:04:39.446455,1,4,0.6565656661987305,0.004406547573675105,0.12723846435546876,0.0,-0.05994166120081089,0.0001678466796875,0.0,43,0.13131313131313127,0.4343434274196625,0.004448032022997195,0.12723159790039062,0.0,4.148444932208957e-05,-6.866455078136102e-06,0.0,False,False,0.4448032022997195,12.723159790039062,0.0,22
2025-12-03T21:05:19.508190,1,5,0.4343434274196625,0.004448032022997195,0.12723159790039062,0.0,4.148444932208957e-05,-6.866455078136102e-06,0.0,43,0.13131313131313127,0.4343434274196625,0.004155074142718683,0.1272499084472656,0.0,-0.0002929578802785115,1.8310546874983347e-05,0.0,False,False,0.4155074142718683,12.72499084472656,0.0,22
2025-12-03T21:05:59.598045,1,6,0.4343434274196625,0.004155074142718683,0.1272499084472656,0.0,-0.0002929578802785115,1.8310546874983347e-05,0.0,85,-0.7171717171717171,0.8585858345031738,0.05179358221227858,0.1272125244140625,0.0,0.047638508069559896,-3.738403320310835e-05,0.0,False,False,5.179358221227858,12.72125244140625,0.0,43
2025-12-03T21:07:18.993434,1,7,0.8585858345031738,0.05179358221227858,0.1272125244140625,0.0,0.047638508069559896,-3.738403320310835e-05,0.0,8,0.8383838383838383,0.08080808073282242,0.002783852572972274,0.1275299072265625,0.0,-0.049009729639306304,0.0003173828124999889,0.0,False,False,0.2783852572972274,12.752990722656248,0.0,4
2025-12-03T21:07:59.108964,1,8,0.08080808073282242,0.002783852572972274,0.1275299072265625,0.0,-0.049009729639306304,0.0003173828124999889,0.0,69,-0.39393939393939403,0.6969696879386902,0.06086347371427681,0.1270721435546875,0.0,0.058079621141304535,-0.000457763671875,0.0,False,False,6.0863473714276815,12.707214355468748,0.0,35
2025-12-03T21:09:19.510512,1,9,0.6969696879386902,0.06086347371427681,0.1270721435546875,0.0,0.058079621141304535,-0.000457763671875,0.0,20,0.595959595959596,0.20202019810676575,0.0028769035757650416,0.1273223876953125,0.0,-0.05798657013851177,0.0002502441406250222,0.0,False,False,0.2876903575765042,12.732238769531252,0.0,10
2025-12-03T21:09:59.608509,1,10,0.20202019810676575,0.0028769035757650416,0.1273223876953125,0.0,-0.05798657013851177,0.0002502441406250222,0.0,9,0.8181818181818181,0.09090909361839294,0.0026841928024577523,0.12723846435546876,0.0,-0.00019271077330728931,-8.392333984375e-05,0.0,False,False,0.2684192802457752,12.723846435546877,0.0,5
2025-12-03T21:10:39.725493,1,11,0.09090909361839294,0.0026841928024577523,0.12723846435546876,0.0,-0.00019271077330728931,-8.392333984375e-05,0.0,52,-0.05050505050505061,0.5252525210380554,0.049769006209465234,0.127203369140625,0.0,0.04708481340700748,-3.509521484376665e-05,0.0,False,False,4.976900620946523,12.7203369140625,0.0,26
