,result,table,_start,_stop,_time,_value,_field,_measurement,deployment,namespace
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:39:40Z,6.39495849609375,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:39:50Z,6.402587890625,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:40:00Z,6.402111053466797,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:40:10Z,6.401824951171875,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:40:20Z,6.4011891682942705,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:40:30Z,6.40106201171875,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:40:40Z,6.3995361328125,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:40:50Z,6.437862620634191,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:41:00Z,6.432836196001838,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:41:10Z,6.40106201171875,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:41:20Z,6.40106201171875,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:41:30Z,6.40106201171875,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:41:40Z,6.4056396484375,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:41:50Z,6.4544677734375,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:42:00Z,9.972875258501839,memory,monitoring_cluster,test-flask-app,default
,mean,0,2026-02-22T12:39:36Z,2026-02-22T13:49:37Z,2026-02-22T12:42:10Z,18.29986572265625,memory,monitoring_cluster,test-flask-app,default
